Untitled1.acq
Graph Created on: 2025-02-21 11:01:03.020
Recording on: 2025-02-21 11:05:38.634
0.5 msec/sample
1 channels
PPG, X, PPGED-R
Volts
milliSec	CH1	
	85351 samples	
16123.5	-0.0650024	
16124	-0.0665283	
16124.5	-0.065918	
16125	-0.065918	
16125.5	-0.065918	
16126	-0.065918	
16126.5	-0.0662231	
16127	-0.065918	
16127.5	-0.0662231	
16128	-0.065918	
16128.5	-0.0656128	
16129	-0.065918	
16129.5	-0.0665283	
16130	-0.0662231	
16130.5	-0.0665283	
16131	-0.0653076	
16131.5	-0.0662231	
16132	-0.0662231	
16132.5	-0.0662231	
16133	-0.0662231	
16133.5	-0.0665283	
16134	-0.0662231	
16134.5	-0.065918	
16135	-0.0662231	
16135.5	-0.0662231	
16136	-0.0665283	
16136.5	-0.0662231	
16137	-0.0662231	
16137.5	-0.065918	
16138	-0.0662231	
16138.5	-0.065918	
16139	-0.0665283	
16139.5	-0.0662231	
16140	-0.0656128	
16140.5	-0.0662231	
16141	-0.065918	
16141.5	-0.0662231	
16142	-0.065918	
16142.5	-0.0665283	
16143	-0.0662231	
16143.5	-0.0656128	
16144	-0.0662231	
16144.5	-0.0695801	
16145	-0.0708008	
16145.5	-0.071106	
16146	-0.0717163	
16146.5	-0.0708008	
16147	-0.071106	
16147.5	-0.0708008	
16148	-0.0708008	
16148.5	-0.071106	
16149	-0.071106	
16149.5	-0.0714111	
16150	-0.071106	
16150.5	-0.071106	
16151	-0.0708008	
16151.5	-0.0714111	
16152	-0.0714111	
16152.5	-0.0714111	
16153	-0.0708008	
16153.5	-0.0708008	
16154	-0.0708008	
16154.5	-0.0717163	
16155	-0.071106	
16155.5	-0.071106	
16156	-0.071106	
16156.5	-0.0714111	
16157	-0.0714111	
16157.5	-0.0704956	
16158	-0.0708008	
16158.5	-0.0708008	
16159	-0.0708008	
16159.5	-0.071106	
16160	-0.0708008	
16160.5	-0.0714111	
16161	-0.071106	
16161.5	-0.071106	
16162	-0.0714111	
16162.5	-0.071106	
16163	-0.0714111	
16163.5	-0.0717163	
16164	-0.0708008	
16164.5	-0.0708008	
16165	-0.071106	
16165.5	-0.0708008	
16166	-0.0708008	
16166.5	-0.0708008	
16167	-0.0708008	
16167.5	-0.0708008	
16168	-0.071106	
16168.5	-0.071106	
16169	-0.0704956	
16169.5	-0.071106	
16170	-0.0717163	
16170.5	-0.0717163	
16171	-0.071106	
16171.5	-0.0741577	
16172	-0.0753784	
16172.5	-0.0762939	
16173	-0.0762939	
16173.5	-0.0772095	
16174	-0.0759888	
16174.5	-0.0759888	
16175	-0.0759888	
16175.5	-0.0759888	
16176	-0.0759888	
16176.5	-0.0759888	
16177	-0.0765991	
16177.5	-0.0756836	
16178	-0.0756836	
16178.5	-0.0762939	
16179	-0.0762939	
16179.5	-0.0762939	
16180	-0.0759888	
16180.5	-0.0762939	
16181	-0.0762939	
16181.5	-0.0762939	
16182	-0.0756836	
16182.5	-0.0759888	
16183	-0.0756836	
16183.5	-0.0759888	
16184	-0.0762939	
16184.5	-0.0756836	
16185	-0.0762939	
16185.5	-0.0765991	
16186	-0.0759888	
16186.5	-0.0759888	
16187	-0.0753784	
16187.5	-0.0765991	
16188	-0.0759888	
16188.5	-0.0756836	
16189	-0.0759888	
16189.5	-0.0759888	
16190	-0.0762939	
16190.5	-0.0753784	
16191	-0.0756836	
16191.5	-0.0762939	
16192	-0.0756836	
16192.5	-0.0756836	
16193	-0.0762939	
16193.5	-0.0753784	
16194	-0.0762939	
16194.5	-0.0753784	
16195	-0.0762939	
16195.5	-0.0756836	
16196	-0.0759888	
16196.5	-0.0759888	
16197	-0.0753784	
16197.5	-0.0756836	
16198	-0.0762939	
16198.5	-0.0759888	
16199	-0.0759888	
16199.5	-0.0762939	
16200	-0.0762939	
16200.5	-0.0759888	
16201	-0.0756836	
16201.5	-0.0765991	
16202	-0.0759888	
16202.5	-0.0762939	
16203	-0.0750732	
16203.5	-0.0772095	
16204	-0.0799561	
16204.5	-0.0802612	
16205	-0.0805664	
16205.5	-0.0802612	
16206	-0.0802612	
16206.5	-0.0805664	
16207	-0.0805664	
16207.5	-0.0811768	
16208	-0.0805664	
16208.5	-0.0808716	
16209	-0.0808716	
16209.5	-0.0805664	
16210	-0.0799561	
16210.5	-0.0805664	
16211	-0.0802612	
16211.5	-0.0814819	
16212	-0.0805664	
16212.5	-0.0811768	
16213	-0.0811768	
16213.5	-0.0805664	
16214	-0.0802612	
16214.5	-0.0811768	
16215	-0.0814819	
16215.5	-0.0805664	
16216	-0.0805664	
16216.5	-0.0802612	
16217	-0.0805664	
16217.5	-0.0808716	
16218	-0.0805664	
16218.5	-0.0811768	
16219	-0.0802612	
16219.5	-0.0811768	
16220	-0.0802612	
16220.5	-0.0805664	
16221	-0.0808716	
16221.5	-0.0805664	
16222	-0.0808716	
16222.5	-0.0811768	
16223	-0.0811768	
16223.5	-0.0799561	
16224	-0.0805664	
16224.5	-0.0817871	
16225	-0.0808716	
16225.5	-0.0808716	
16226	-0.0805664	
16226.5	-0.0811768	
16227	-0.0808716	
16227.5	-0.0808716	
16228	-0.0808716	
16228.5	-0.0808716	
16229	-0.0802612	
16229.5	-0.0811768	
16230	-0.0802612	
16230.5	-0.0802612	
16231	-0.0805664	
16231.5	-0.0811768	
16232	-0.0811768	
16232.5	-0.0805664	
16233	-0.0802612	
16233.5	-0.0799561	
16234	-0.0799561	
16234.5	-0.0805664	
16235	-0.0805664	
16235.5	-0.0802612	
16236	-0.0808716	
16236.5	-0.0808716	
16237	-0.0814819	
16237.5	-0.0802612	
16238	-0.0802612	
16238.5	-0.0814819	
16239	-0.0802612	
16239.5	-0.0805664	
16240	-0.0808716	
16240.5	-0.0811768	
16241	-0.0805664	
16241.5	-0.0805664	
16242	-0.0802612	
16242.5	-0.0808716	
16243	-0.0802612	
16243.5	-0.0808716	
16244	-0.0808716	
16244.5	-0.0808716	
16245	-0.0805664	
16245.5	-0.0808716	
16246	-0.0811768	
16246.5	-0.0805664	
16247	-0.0805664	
16247.5	-0.0808716	
16248	-0.0808716	
16248.5	-0.0805664	
16249	-0.0796509	
16249.5	-0.0772095	
16250	-0.0762939	
16250.5	-0.0762939	
16251	-0.0765991	
16251.5	-0.0762939	
16252	-0.0765991	
16252.5	-0.0759888	
16253	-0.0762939	
16253.5	-0.0762939	
16254	-0.0756836	
16254.5	-0.0765991	
16255	-0.0762939	
16255.5	-0.0759888	
16256	-0.0765991	
16256.5	-0.0765991	
16257	-0.0759888	
16257.5	-0.0759888	
16258	-0.0762939	
16258.5	-0.0759888	
16259	-0.0756836	
16259.5	-0.0759888	
16260	-0.0732422	
16260.5	-0.0714111	
16261	-0.0708008	
16261.5	-0.0708008	
16262	-0.0701904	
16262.5	-0.0714111	
16263	-0.0714111	
16263.5	-0.0714111	
16264	-0.0708008	
16264.5	-0.0714111	
16265	-0.0708008	
16265.5	-0.0708008	
16266	-0.0674438	
16266.5	-0.065918	
16267	-0.0662231	
16267.5	-0.0662231	
16268	-0.0662231	
16268.5	-0.065918	
16269	-0.0662231	
16269.5	-0.0662231	
16270	-0.0656128	
16270.5	-0.062561	
16271	-0.0610352	
16271.5	-0.0616455	
16272	-0.06073	
16272.5	-0.06073	
16273	-0.0613403	
16273.5	-0.06073	
16274	-0.0610352	
16274.5	-0.0579834	
16275	-0.057373	
16275.5	-0.0561523	
16276	-0.055542	
16276.5	-0.0567627	
16277	-0.0564575	
16277.5	-0.0534058	
16278	-0.0518799	
16278.5	-0.0515747	
16279	-0.0509644	
16279.5	-0.0509644	
16280	-0.0482178	
16280.5	-0.0466919	
16281	-0.0457764	
16281.5	-0.0463867	
16282	-0.0460815	
16282.5	-0.0436401	
16283	-0.0424194	
16283.5	-0.0415039	
16284	-0.0418091	
16284.5	-0.0411987	
16285	-0.0387573	
16285.5	-0.0372314	
16286	-0.0366211	
16286.5	-0.0366211	
16287	-0.0338745	
16287.5	-0.032959	
16288	-0.0326538	
16288.5	-0.0320435	
16289	-0.0289917	
16289.5	-0.0268555	
16290	-0.0268555	
16290.5	-0.0271606	
16291	-0.0247192	
16291.5	-0.0219727	
16292	-0.0216675	
16292.5	-0.0195313	
16293	-0.017395	
16293.5	-0.0167847	
16294	-0.017395	
16294.5	-0.0146484	
16295	-0.012207	
16295.5	-0.0128174	
16296	-0.00976563	
16296.5	-0.00793457	
16297	-0.00732422	
16297.5	-0.00457764	
16298	-0.00305176	
16298.5	-0.00183105	
16299	-0.00183105	
16299.5	0.000305176	
16300	0.00274658	
16300.5	0.00213623	
16301	0.00488281	
16301.5	0.00793457	
16302	0.00671387	
16302.5	0.00976563	
16303	0.0119019	
16303.5	0.0125122	
16304	0.0146484	
16304.5	0.0170898	
16305	0.017395	
16305.5	0.0189209	
16306	0.0213623	
16306.5	0.0247192	
16307	0.0262451	
16307.5	0.0274658	
16308	0.0299072	
16308.5	0.0317383	
16309	0.0320435	
16309.5	0.0344849	
16310	0.0363159	
16310.5	0.0366211	
16311	0.0393677	
16311.5	0.0411987	
16312	0.0418091	
16312.5	0.0445557	
16313	0.0460815	
16313.5	0.0491333	
16314	0.0512695	
16314.5	0.0512695	
16315	0.0540161	
16315.5	0.0558472	
16316	0.0567627	
16316.5	0.0585938	
16317	0.06073	
16317.5	0.0634766	
16318	0.0656128	
16318.5	0.0662231	
16319	0.0686646	
16319.5	0.0708008	
16320	0.072937	
16320.5	0.0756836	
16321	0.0769043	
16321.5	0.0787354	
16322	0.0796509	
16322.5	0.0805664	
16323	0.083313	
16323.5	0.0848389	
16324	0.0866699	
16324.5	0.090332	
16325	0.0906372	
16325.5	0.0927734	
16326	0.0946045	
16326.5	0.09552	
16327	0.0970459	
16327.5	0.0997925	
16328	0.102234	
16328.5	0.104675	
16329	0.10498	
16329.5	0.107117	
16330	0.108948	
16330.5	0.110168	
16331	0.112	
16331.5	0.114746	
16332	0.115662	
16332.5	0.119324	
16333	0.120239	
16333.5	0.121155	
16334	0.123291	
16334.5	0.124207	
16335	0.126038	
16335.5	0.128784	
16336	0.130615	
16336.5	0.133057	
16337	0.134277	
16337.5	0.136414	
16338	0.13855	
16338.5	0.139771	
16339	0.140991	
16339.5	0.143738	
16340	0.144653	
16340.5	0.146179	
16341	0.148621	
16341.5	0.148926	
16342	0.150757	
16342.5	0.153198	
16343	0.154419	
16343.5	0.155945	
16344	0.158081	
16344.5	0.158997	
16345	0.160828	
16345.5	0.163269	
16346	0.163879	
16346.5	0.1651	
16347	0.168152	
16347.5	0.168762	
16348	0.169983	
16348.5	0.17334	
16349	0.174561	
16349.5	0.175171	
16350	0.177612	
16350.5	0.178833	
16351	0.179138	
16351.5	0.180664	
16352	0.182495	
16352.5	0.183411	
16353	0.184937	
16353.5	0.187988	
16354	0.188599	
16354.5	0.188599	
16355	0.189819	
16355.5	0.192566	
16356	0.193481	
16356.5	0.193176	
16357	0.195007	
16357.5	0.197144	
16358	0.198669	
16358.5	0.199585	
16359	0.202332	
16359.5	0.202942	
16360	0.203247	
16360.5	0.204468	
16361	0.207214	
16361.5	0.208435	
16362	0.20874	
16362.5	0.20813	
16363	0.209045	
16363.5	0.211487	
16364	0.213013	
16364.5	0.213623	
16365	0.213928	
16365.5	0.216675	
16366	0.217896	
16366.5	0.21759	
16367	0.218201	
16367.5	0.218506	
16368	0.221558	
16368.5	0.222473	
16369	0.223083	
16369.5	0.223083	
16370	0.223083	
16370.5	0.226746	
16371	0.227661	
16371.5	0.228271	
16372	0.228271	
16372.5	0.229187	
16373	0.227966	
16373.5	0.231323	
16374	0.233154	
16374.5	0.232544	
16375	0.233154	
16375.5	0.232849	
16376	0.233459	
16376.5	0.235596	
16377	0.237427	
16377.5	0.238037	
16378	0.237427	
16378.5	0.237732	
16379	0.237732	
16379.5	0.237427	
16380	0.241089	
16380.5	0.24231	
16381	0.24231	
16381.5	0.242004	
16382	0.24231	
16382.5	0.24231	
16383	0.24231	
16383.5	0.242615	
16384	0.243225	
16384.5	0.245361	
16385	0.246582	
16385.5	0.246887	
16386	0.247192	
16386.5	0.247498	
16387	0.247498	
16387.5	0.247803	
16388	0.247498	
16388.5	0.247803	
16389	0.248108	
16389.5	0.250244	
16390	0.25177	
16390.5	0.25238	
16391	0.25238	
16391.5	0.252686	
16392	0.252686	
16392.5	0.252991	
16393	0.25238	
16393.5	0.252686	
16394	0.25177	
16394.5	0.25238	
16395	0.252075	
16395.5	0.25238	
16396	0.252075	
16396.5	0.25116	
16397	0.252075	
16397.5	0.25238	
16398	0.252075	
16398.5	0.25238	
16399	0.255432	
16399.5	0.256958	
16400	0.257568	
16400.5	0.257568	
16401	0.257874	
16401.5	0.257568	
16402	0.257568	
16402.5	0.257263	
16403	0.257568	
16403.5	0.257874	
16404	0.258179	
16404.5	0.257568	
16405	0.257874	
16405.5	0.256653	
16406	0.257263	
16406.5	0.256958	
16407	0.256958	
16407.5	0.256958	
16408	0.256958	
16408.5	0.257263	
16409	0.257263	
16409.5	0.257263	
16410	0.257263	
16410.5	0.257568	
16411	0.257874	
16411.5	0.257568	
16412	0.256958	
16412.5	0.257568	
16413	0.257874	
16413.5	0.254211	
16414	0.253601	
16414.5	0.252686	
16415	0.25238	
16415.5	0.252686	
16416	0.25238	
16416.5	0.252686	
16417	0.252991	
16417.5	0.25238	
16418	0.252991	
16418.5	0.25238	
16419	0.252686	
16419.5	0.252075	
16420	0.25238	
16420.5	0.252075	
16421	0.25177	
16421.5	0.25238	
16422	0.25238	
16422.5	0.25238	
16423	0.25238	
16423.5	0.252686	
16424	0.252075	
16424.5	0.252075	
16425	0.250244	
16425.5	0.248108	
16426	0.247803	
16426.5	0.247803	
16427	0.247192	
16427.5	0.247803	
16428	0.247192	
16428.5	0.247192	
16429	0.247498	
16429.5	0.247192	
16430	0.247803	
16430.5	0.247192	
16431	0.247803	
16431.5	0.247498	
16432	0.247192	
16432.5	0.245361	
16433	0.24353	
16433.5	0.242615	
16434	0.242004	
16434.5	0.24231	
16435	0.24231	
16435.5	0.24231	
16436	0.242615	
16436.5	0.242004	
16437	0.24292	
16437.5	0.24231	
16438	0.24231	
16438.5	0.242615	
16439	0.240479	
16439.5	0.238342	
16440	0.237732	
16440.5	0.237122	
16441	0.237732	
16441.5	0.237732	
16442	0.237427	
16442.5	0.237732	
16443	0.238037	
16443.5	0.237732	
16444	0.238037	
16444.5	0.236206	
16445	0.233459	
16445.5	0.233154	
16446	0.233154	
16446.5	0.232849	
16447	0.233154	
16447.5	0.233154	
16448	0.233459	
16448.5	0.233154	
16449	0.232544	
16449.5	0.230713	
16450	0.229187	
16450.5	0.228271	
16451	0.227661	
16451.5	0.227966	
16452	0.227966	
16452.5	0.228271	
16453	0.227661	
16453.5	0.227966	
16454	0.22644	
16454.5	0.224609	
16455	0.222778	
16455.5	0.222473	
16456	0.222778	
16456.5	0.222473	
16457	0.223694	
16457.5	0.223389	
16458	0.222778	
16458.5	0.221863	
16459	0.219421	
16459.5	0.218201	
16460	0.218506	
16460.5	0.218506	
16461	0.218506	
16461.5	0.217896	
16462	0.216064	
16462.5	0.213928	
16463	0.213928	
16463.5	0.213318	
16464	0.213318	
16464.5	0.213623	
16465	0.213928	
16465.5	0.213623	
16466	0.212097	
16466.5	0.209656	
16467	0.208435	
16467.5	0.208435	
16468	0.20874	
16468.5	0.209045	
16469	0.208435	
16469.5	0.207214	
16470	0.204468	
16470.5	0.203857	
16471	0.203247	
16471.5	0.203247	
16472	0.203857	
16472.5	0.203247	
16473	0.202637	
16473.5	0.19989	
16474	0.198669	
16474.5	0.198669	
16475	0.198364	
16475.5	0.198975	
16476	0.196838	
16476.5	0.195313	
16477	0.193481	
16477.5	0.193481	
16478	0.193176	
16478.5	0.193481	
16479	0.194397	
16479.5	0.192871	
16480	0.19104	
16480.5	0.188599	
16481	0.188293	
16481.5	0.188904	
16482	0.188904	
16482.5	0.187683	
16483	0.184937	
16483.5	0.184021	
16484	0.184021	
16484.5	0.184021	
16485	0.183716	
16485.5	0.18219	
16486	0.179749	
16486.5	0.179443	
16487	0.178833	
16487.5	0.178833	
16488	0.179138	
16488.5	0.177917	
16489	0.175476	
16489.5	0.174255	
16490	0.173645	
16490.5	0.173645	
16491	0.17395	
16491.5	0.172729	
16492	0.170593	
16492.5	0.169678	
16493	0.169373	
16493.5	0.168762	
16494	0.168152	
16494.5	0.168457	
16495	0.165405	
16495.5	0.164795	
16496	0.16449	
16496.5	0.164185	
16497	0.163879	
16497.5	0.162964	
16498	0.160522	
16498.5	0.159302	
16499	0.158997	
16499.5	0.158997	
16500	0.159912	
16500.5	0.158081	
16501	0.15564	
16501.5	0.154419	
16502	0.154419	
16502.5	0.153503	
16503	0.150757	
16503.5	0.149231	
16504	0.149536	
16504.5	0.149536	
16505	0.149536	
16505.5	0.149231	
16506	0.145874	
16506.5	0.144348	
16507	0.144348	
16507.5	0.144653	
16508	0.144653	
16508.5	0.143738	
16509	0.140686	
16509.5	0.139465	
16510	0.138855	
16510.5	0.140076	
16511	0.140076	
16511.5	0.138855	
16512	0.136108	
16512.5	0.134888	
16513	0.134583	
16513.5	0.134888	
16514	0.134583	
16514.5	0.134277	
16515	0.131531	
16515.5	0.130005	
16516	0.1297	
16516.5	0.129395	
16517	0.130005	
16517.5	0.1297	
16518	0.126343	
16518.5	0.125732	
16519	0.124817	
16519.5	0.124512	
16520	0.124817	
16520.5	0.124207	
16521	0.121765	
16521.5	0.119934	
16522	0.119629	
16522.5	0.119019	
16523	0.119934	
16523.5	0.119629	
16524	0.115967	
16524.5	0.115356	
16525	0.114746	
16525.5	0.114746	
16526	0.115051	
16526.5	0.115051	
16527	0.115051	
16527.5	0.11261	
16528	0.109863	
16528.5	0.110779	
16529	0.110168	
16529.5	0.110168	
16530	0.109863	
16530.5	0.107727	
16531	0.105286	
16531.5	0.105591	
16532	0.10498	
16532.5	0.105286	
16533	0.105591	
16533.5	0.104675	
16534	0.102539	
16534.5	0.100708	
16535	0.100403	
16535.5	0.100403	
16536	0.100098	
16536.5	0.0997925	
16537	0.100708	
16537.5	0.0976563	
16538	0.09552	
16538.5	0.09552	
16539	0.09552	
16539.5	0.09552	
16540	0.09552	
16540.5	0.0952148	
16541	0.0927734	
16541.5	0.090332	
16542	0.0906372	
16542.5	0.090332	
16543	0.0909424	
16543.5	0.0900269	
16544	0.0900269	
16544.5	0.0875854	
16545	0.0860596	
16545.5	0.0854492	
16546	0.0860596	
16546.5	0.0854492	
16547	0.0857544	
16547.5	0.0854492	
16548	0.0830078	
16548.5	0.0808716	
16549	0.0805664	
16549.5	0.0805664	
16550	0.0802612	
16550.5	0.0811768	
16551	0.0802612	
16551.5	0.0805664	
16552	0.0787354	
16552.5	0.0772095	
16553	0.0762939	
16553.5	0.0762939	
16554	0.0769043	
16554.5	0.0759888	
16555	0.0765991	
16555.5	0.0759888	
16556	0.0744629	
16556.5	0.0723267	
16557	0.0714111	
16557.5	0.071106	
16558	0.0714111	
16558.5	0.0717163	
16559	0.0717163	
16559.5	0.071106	
16560	0.0692749	
16560.5	0.067749	
16561	0.0671387	
16561.5	0.0662231	
16562	0.0665283	
16562.5	0.0662231	
16563	0.0662231	
16563.5	0.0665283	
16564	0.0668335	
16564.5	0.0640869	
16565	0.062561	
16565.5	0.0613403	
16566	0.0619507	
16566.5	0.0613403	
16567	0.0613403	
16567.5	0.0613403	
16568	0.0616455	
16568.5	0.0616455	
16569	0.0592041	
16569.5	0.0576782	
16570	0.0564575	
16570.5	0.0567627	
16571	0.0564575	
16571.5	0.0561523	
16572	0.057373	
16572.5	0.0564575	
16573	0.0567627	
16573.5	0.0546265	
16574	0.0524902	
16574.5	0.0518799	
16575	0.0515747	
16575.5	0.0515747	
16576	0.0515747	
16576.5	0.0521851	
16577	0.0521851	
16577.5	0.0515747	
16578	0.0518799	
16578.5	0.0497437	
16579	0.0469971	
16579.5	0.0466919	
16580	0.0469971	
16580.5	0.0469971	
16581	0.0473022	
16581.5	0.0469971	
16582	0.0466919	
16582.5	0.0463867	
16583	0.0469971	
16583.5	0.0448608	
16584	0.0424194	
16584.5	0.0415039	
16585	0.0415039	
16585.5	0.0421143	
16586	0.0418091	
16586.5	0.0418091	
16587	0.0418091	
16587.5	0.0421143	
16588	0.0418091	
16588.5	0.0402832	
16589	0.0384521	
16589.5	0.0369263	
16590	0.0372314	
16590.5	0.0375366	
16591	0.0375366	
16591.5	0.0369263	
16592	0.0369263	
16592.5	0.038147	
16593	0.0366211	
16593.5	0.0369263	
16594	0.0360107	
16594.5	0.0332642	
16595	0.0314331	
16595.5	0.0317383	
16596	0.0326538	
16596.5	0.0317383	
16597	0.0323486	
16597.5	0.0317383	
16598	0.0323486	
16598.5	0.0323486	
16599	0.0320435	
16599.5	0.0302124	
16600	0.0280762	
16600.5	0.0274658	
16601	0.0274658	
16601.5	0.0265503	
16602	0.027771	
16602.5	0.0268555	
16603	0.0268555	
16603.5	0.0271606	
16604	0.0265503	
16604.5	0.0268555	
16605	0.0268555	
16605.5	0.0259399	
16606	0.022583	
16606.5	0.0222778	
16607	0.022583	
16607.5	0.0222778	
16608	0.0222778	
16608.5	0.0219727	
16609	0.0222778	
16609.5	0.0219727	
16610	0.0222778	
16610.5	0.0219727	
16611	0.0219727	
16611.5	0.0210571	
16612	0.0180054	
16612.5	0.0167847	
16613	0.0167847	
16613.5	0.0177002	
16614	0.0167847	
16614.5	0.0167847	
16615	0.017395	
16615.5	0.0180054	
16616	0.017395	
16616.5	0.017395	
16617	0.017395	
16617.5	0.0164795	
16618	0.0134277	
16618.5	0.0131226	
16619	0.012207	
16619.5	0.012207	
16620	0.012207	
16620.5	0.012207	
16621	0.0125122	
16621.5	0.012207	
16622	0.012207	
16622.5	0.0128174	
16623	0.0115967	
16623.5	0.0115967	
16624	0.00854492	
16624.5	0.00823975	
16625	0.00793457	
16625.5	0.00762939	
16626	0.00671387	
16626.5	0.00732422	
16627	0.00762939	
16627.5	0.00701904	
16628	0.00793457	
16628.5	0.00701904	
16629	0.00762939	
16629.5	0.00732422	
16630	0.00701904	
16630.5	0.00335693	
16631	0.00305176	
16631.5	0.00244141	
16632	0.00244141	
16632.5	0.00213623	
16633	0.00274658	
16633.5	0.00213623	
16634	0.00244141	
16634.5	0.00213623	
16635	0.00274658	
16635.5	0.00244141	
16636	0.00213623	
16636.5	-0.000915527	
16637	-0.00213623	
16637.5	-0.00213623	
16638	-0.00183105	
16638.5	-0.00274658	
16639	-0.00213623	
16639.5	-0.00183105	
16640	-0.00244141	
16640.5	-0.00213623	
16641	-0.00305176	
16641.5	-0.00244141	
16642	-0.00274658	
16642.5	-0.00549316	
16643	-0.00793457	
16643.5	-0.00793457	
16644	-0.00762939	
16644.5	-0.00701904	
16645	-0.00701904	
16645.5	-0.00732422	
16646	-0.00701904	
16646.5	-0.00762939	
16647	-0.00701904	
16647.5	-0.00732422	
16648	-0.00701904	
16648.5	-0.00732422	
16649	-0.0106812	
16649.5	-0.0112915	
16650	-0.0125122	
16650.5	-0.0115967	
16651	-0.012207	
16651.5	-0.012207	
16652	-0.0125122	
16652.5	-0.012207	
16653	-0.0128174	
16653.5	-0.0119019	
16654	-0.0119019	
16654.5	-0.0125122	
16655	-0.012207	
16655.5	-0.0149536	
16656	-0.0164795	
16656.5	-0.017395	
16657	-0.0170898	
16657.5	-0.0170898	
16658	-0.0170898	
16658.5	-0.0177002	
16659	-0.0167847	
16659.5	-0.0170898	
16660	-0.0164795	
16660.5	-0.0177002	
16661	-0.017395	
16661.5	-0.0167847	
16662	-0.0198364	
16662.5	-0.0216675	
16663	-0.0222778	
16663.5	-0.0222778	
16664	-0.0216675	
16664.5	-0.0216675	
16665	-0.0219727	
16665.5	-0.0216675	
16666	-0.0219727	
16666.5	-0.0219727	
16667	-0.0228882	
16667.5	-0.0216675	
16668	-0.0222778	
16668.5	-0.0247192	
16669	-0.0262451	
16669.5	-0.0271606	
16670	-0.0262451	
16670.5	-0.0265503	
16671	-0.0271606	
16671.5	-0.0265503	
16672	-0.0265503	
16672.5	-0.0265503	
16673	-0.0271606	
16673.5	-0.0268555	
16674	-0.0265503	
16674.5	-0.0268555	
16675	-0.0302124	
16675.5	-0.0314331	
16676	-0.0314331	
16676.5	-0.0320435	
16677	-0.0311279	
16677.5	-0.0320435	
16678	-0.0311279	
16678.5	-0.0308228	
16679	-0.0317383	
16679.5	-0.0320435	
16680	-0.0311279	
16680.5	-0.0317383	
16681	-0.0320435	
16681.5	-0.0344849	
16682	-0.0363159	
16682.5	-0.0363159	
16683	-0.0366211	
16683.5	-0.0363159	
16684	-0.0366211	
16684.5	-0.0363159	
16685	-0.0369263	
16685.5	-0.0369263	
16686	-0.0372314	
16686.5	-0.0366211	
16687	-0.0363159	
16687.5	-0.0393677	
16688	-0.0411987	
16688.5	-0.0415039	
16689	-0.0415039	
16689.5	-0.0411987	
16690	-0.0415039	
16690.5	-0.0411987	
16691	-0.0415039	
16691.5	-0.0408936	
16692	-0.0415039	
16692.5	-0.0408936	
16693	-0.0411987	
16693.5	-0.0415039	
16694	-0.0430298	
16694.5	-0.0460815	
16695	-0.0466919	
16695.5	-0.0460815	
16696	-0.0469971	
16696.5	-0.0463867	
16697	-0.0460815	
16697.5	-0.0466919	
16698	-0.0463867	
16698.5	-0.0460815	
16699	-0.0473022	
16699.5	-0.0460815	
16700	-0.0466919	
16700.5	-0.0482178	
16701	-0.0500488	
16701.5	-0.0515747	
16702	-0.0515747	
16702.5	-0.0509644	
16703	-0.0512695	
16703.5	-0.0512695	
16704	-0.0512695	
16704.5	-0.0512695	
16705	-0.0512695	
16705.5	-0.0521851	
16706	-0.0518799	
16706.5	-0.0512695	
16707	-0.0527954	
16707.5	-0.0549316	
16708	-0.0558472	
16708.5	-0.0564575	
16709	-0.0561523	
16709.5	-0.0561523	
16710	-0.0561523	
16710.5	-0.0561523	
16711	-0.0567627	
16711.5	-0.0564575	
16712	-0.0567627	
16712.5	-0.0564575	
16713	-0.0558472	
16713.5	-0.0561523	
16714	-0.0585938	
16714.5	-0.0604248	
16715	-0.0610352	
16715.5	-0.0622559	
16716	-0.06073	
16716.5	-0.0616455	
16717	-0.0613403	
16717.5	-0.0610352	
16718	-0.0610352	
16718.5	-0.0613403	
16719	-0.0610352	
16719.5	-0.0610352	
16720	-0.0610352	
16720.5	-0.0616455	
16721	-0.0628662	
16721.5	-0.0653076	
16722	-0.0662231	
16722.5	-0.065918	
16723	-0.065918	
16723.5	-0.0662231	
16724	-0.0662231	
16724.5	-0.0665283	
16725	-0.0665283	
16725.5	-0.0662231	
16726	-0.065918	
16726.5	-0.0665283	
16727	-0.065918	
16727.5	-0.0662231	
16728	-0.0662231	
16728.5	-0.0668335	
16729	-0.0668335	
16729.5	-0.0695801	
16730	-0.0704956	
16730.5	-0.0708008	
16731	-0.0717163	
16731.5	-0.071106	
16732	-0.0714111	
16732.5	-0.071106	
16733	-0.0708008	
16733.5	-0.071106	
16734	-0.071106	
16734.5	-0.0708008	
16735	-0.0717163	
16735.5	-0.0708008	
16736	-0.071106	
16736.5	-0.0708008	
16737	-0.0704956	
16737.5	-0.0714111	
16738	-0.072937	
16738.5	-0.0744629	
16739	-0.0762939	
16739.5	-0.0762939	
16740	-0.0759888	
16740.5	-0.0762939	
16741	-0.0765991	
16741.5	-0.0765991	
16742	-0.0762939	
16742.5	-0.0759888	
16743	-0.0759888	
16743.5	-0.0762939	
16744	-0.0756836	
16744.5	-0.0756836	
16745	-0.0759888	
16745.5	-0.0759888	
16746	-0.0759888	
16746.5	-0.0765991	
16747	-0.0759888	
16747.5	-0.0765991	
16748	-0.0756836	
16748.5	-0.0762939	
16749	-0.0765991	
16749.5	-0.0796509	
16750	-0.0805664	
16750.5	-0.0805664	
16751	-0.0802612	
