216232,21,17,27,93,138,285,376,227,113,647,3
216232,12,9,20,256,218,63,44,44,76,391,4
216232,8,17,210,76,14,12,25,40,64,258,5
216232,9,139,77,14,10,13,29,43,58,221,6
216232,30,9,7,9,9,15,30,42,56,118,7
216232,87,122,118,105,98,110,127,116,1247,1530,8
216232,3,3,4,4,3,5,17,31,54,71,9
216966,44,39,44,38,48,69,1269,1013,141,1116,0
216966,26,23,28,26,22,212,1064,128,124,750,1
216966,21,14,27,18,114,859,194,53,109,643,2
216966,21,17,27,90,136,282,375,228,113,643,3
216966,12,9,20,253,215,63,44,45,76,387,4
216966,8,17,210,75,14,12,27,40,66,263,5
216966,9,144,80,14,10,14,28,43,60,224,6
216966,30,10,7,9,9,15,30,42,56,119,7
216966,88,122,118,105,98,110,127,115,1248,1530,8
216966,3,4,4,4,3,6,18,32,54,72,9
217699,44,39,44,38,48,69,1269,1014,142,1118,0
217699,25,23,28,26,22,213,1067,129,125,753,1
217699,21,16,27,17,116,876,197,54,111,655,2
217699,22,17,27,94,140,287,377,228,114,652,3
217699,12,10,20,261,222,64,45,46,76,398,4
217699,8,18,216,77,14,13,26,41,66,267,5
217699,10,151,83,15,11,14,29,44,60,236,6
217699,31,10,7,8,9,16,31,42,56,121,7
217699,87,122,118,105,97,111,127,117,1254,1530,8
217699,3,4,4,4,3,5,18,32,56,72,9
218431,44,39,44,38,49,70,1277,1018,146,1124,0
218431,26,23,28,26,22,214,1068,130,126,757,1
218431,21,16,29,18,120,893,201,55,112,669,2
218431,22,18,29,98,147,294,380,230,116,663,3
218431,12,10,21,269,230,66,46,46,80,410,4
218431,9,17,219,79,15,13,27,41,68,273,5
218431,10,152,84,14,11,15,29,44,61,237,6
218431,31,11,7,9,9,16,31,42,58,122,7
218431,88,123,119,106,96,110,126,116,1256,1530,8
218431,3,3,4,4,3,5,18,32,56,73,9
219165,44,39,44,38,48,69,1274,1019,144,1124,0
219165,25,23,28,26,22,213,1071,130,125,757,1
219165,21,16,29,18,120,895,201,55,112,670,2
219165,22,17,28,97,147,293,379,230,116,662,3
219165,12,10,21,270,231,66,46,46,80,413,4
219165,9,17,220,79,15,13,27,41,68,271,5
219165,10,148,82,14,11,14,29,44,62,233,6
219165,31,11,7,9,9,16,31,43,58,122,7
219165,88,123,119,106,98,111,127,116,1259,1530,8
219165,3,3,4,3,3,6,18,33,56,73,9
219897,44,40,44,39,48,69,1273,1016,144,1122,0
219897,26,23,28,26,22,213,1072,130,127,757,1
219897,22,16,28,18,121,899,202,55,113,672,2
219897,22,17,28,97,147,293,378,229,115,661,3
219897,12,10,21,268,229,65,46,46,80,409,4
219897,8,16,210,76,14,13,27,41,66,259,5
219897,10,145,81,14,11,14,29,44,62,232,6
219897,31,10,6,8,9,16,31,43,58,123,7
219897,87,123,120,106,97,111,128,117,1261,1530,8
219897,3,4,4,4,3,6,18,33,56,73,9
220630,44,39,44,38,49,69,1272,1016,147,1122,0
220630,26,23,28,26,22,215,1074,131,128,763,1
220630,22,16,29,19,124,912,204,56,115,682,2
220630,22,18,28,99,151,296,379,229,117,668,3
220630,12,10,21,271,223,65,45,46,80,401,4
220630,8,16,207,75,14,13,27,41,68,260,5
220630,10,148,82,15,11,15,30,45,62,236,6
220630,32,10,7,9,9,16,32,43,60,125,7
220630,88,123,119,106,99,112,129,118,1261,1530,8
220630,3,4,4,4,3,6,19,33,58,74,9
221364,44,39,44,38,48,69,1271,1015,147,1122,0
221364,26,23,28,26,22,214,1072,131,128,760,1
221364,22,15,29,18,122,903,202,56,115,676,2
221364,21,17,28,96,140,282,372,227,114,647,3
221364,11,9,20,241,203,59,44,45,77,372,4
221364,8,17,200,72,14,12,26,41,68,257,5
221364,10,145,80,14,11,14,29,45,62,233,6
221364,32,11,7,9,9,15,31,43,58,122,7
221364,87,123,119,105,97,111,128,117,1256,1530,8
221364,3,3,4,4,3,6,18,33,56,73,9
222096,44,39,44,38,48,69,1270,1015,144,1121,0
222096,25,24,28,26,22,213,1068,131,126,756,1
222096,21,16,27,18,113,846,193,54,110,637,2
222096,21,16,26,87,130,273,373,229,115,631,3
222096,11,9,19,232,197,58,43,45,76,365,4
222096,8,16,197,71,13,12,27,41,66,253,5
222096,10,143,79,14,11,14,29,44,62,229,6
222096,31,11,7,9,9,15,31,43,60,123,7
222096,88,122,119,105,98,110,128,117,1254,1530,8
222096,3,4,4,4,3,7,19,33,56,74,9
222830,44,39,44,38,48,69,1268,1014,146,1119,0
222830,26,23,28,26,22,211,1063,130,125,753,1
222830,20,15,27,17,110,825,190,54,108,625,2
222830,21,17,27,86,127,269,368,227,112,625,3
222830,11,9,19,229,196,59,43,45,76,364,4
222830,8,16,196,71,13,12,27,41,66,253,5
222830,9,142,79,14,11,14,29,45,62,229,6
222830,31,10,7,9,9,15,31,43,58,122,7
222830,87,122,118,105,97,111,126,116,1251,1530,8
222830,3,3,4,4,3,7,19,33,56,74,9
223565,44,40,44,39,48,69,1269,1016,146,1121,0
223565,26,23,28,26,22,213,1068,130,128,757,1
223565,21,16,28,18,117,872,198,55,112,656,2
223565,21,18,27,92,132,273,370,228,114,633,3
223565,11,9,19,234,199,59,44,45,78,369,4
223565,8,16,201,72,14,13,26,42,68,256,5
223565,10,146,81,14,11,15,30,45,62,235,6
223565,32,10,7,9,9,15,32,44,60,124,7
223565,88,121,119,106,98,110,127,116,1253,1530,8
223565,3,4,4,4,4,7,19,34,58,75,9
224297,44,39,44,38,48,69,1272,1018,147,1124,0
224297,26,23,28,26,22,213,1069,131,127,758,1
224297,21,16,29,18,119,883,200,56,114,665,2
224297,22,18,28,95,140,281,373,229,115,647,3
224297,11,9,19,238,199,59,44,46,78,370,4
224297,8,17,199,71,14,12,26,42,68,256,5
224297,10,147,81,14,11,15,30,45,62,237,6
224297,33,11,7,9,9,16,31,44,60,125,7
224297,88,122,119,105,97,110,127,117,1252,1530,8
224297,3,4,4,4,3,6,19,34,58,76,9
225031,44,39,44,39,49,69,1268,1016,147,1122,0
225031,26,23,28,26,22,212,1068,131,130,757,1
225031,21,16,28,18,118,877,198,56,112,661,2
225031,21,17,27,93,135,276,370,227,115,639,3
225031,11,9,19,237,201,60,44,46,78,373,4
225031,8,17,202,72,14,13,27,42,68,261,5
225031,10,149,82,14,11,14,30,46,64,239,6
225031,32,11,7,9,9,15,31,44,60,125,7
225031,88,123,119,105,99,111,128,118,1260,1530,8
225031,3,4,4,4,3,7,19,34,58,76,9
225767,44,39,45,39,49,69,1274,1020,147,1127,0
225767,25,23,28,26,22,214,1069,132,129,760,1
225767,22,16,29,19,122,900,202,57,115,677,2
225767,22,17,28,98,145,286,375,230,116,654,3
225767,12,9,20,246,207,61,44,46,78,380,4
225767,8,17,204,73,14,13,28,42,68,262,5
225767,10,152,84,14,11,15,30,46,64,241,6
225767,32,11,7,9,10,16,32,44,60,126,7
225767,88,123,119,105,96,110,128,117,1258,1530,8
225767,3,4,3,4,3,7,19,34,58,76,9
226500,44,40,45,39,49,70,1274,1021,149,1128,0
226500,25,24,28,26,22,214,1074,132,130,763,1
226500,22,16,29,19,125,912,204,57,118,684,2
226500,21,18,29,102,153,296,378,231,119,671,3
226500,12,9,21,264,222,64,45,47,80,399,4
226500,9,17,213,76,14,13,28,43,70,269,5
226500,10,156,86,15,11,16,32,46,64,247,6
226500,33,11,7,9,10,16,32,45,62,128,7
226500,89,123,119,106,98,111,128,118,1264,1530,8
226500,3,4,4,4,3,7,19,34,58,77,9
227234,44,40,45,39,49,70,1276,1023,148,1129,0
227234,26,24,28,27,22,215,1077,133,129,764,1
227234,22,17,29,19,127,928,206,57,117,694,2
227234,22,18,28,101,151,291,376,231,118,664,3
227234,12,9,20,261,222,64,46,48,82,401,4
227234,9,17,215,77,15,12,28,43,70,276,5
227234,10,159,87,15,12,16,31,47,66,250,6
227234,33,11,7,10,10,17,32,45,62,128,7
227234,89,125,121,107,98,112,128,118,1267,1530,8
227234,3,4,4,4,3,7,19,34,60,78,9
227966,44,40,45,39,49,70,1277,1022,149,1130,0
227966,26,23,28,27,22,215,1076,132,129,766,1
227966,22,16,29,19,123,900,200,57,116,675,2
227966,22,17,28,97,145,286,373,230,118,655,3
227966,12,10,21,261,223,64,46,47,81,402,4
227966,9,17,218,78,15,13,27,43,70,275,5
227966,10,160,87,15,12,16,31,46,64,248,6
227966,33,10,7,8,10,16,32,44,62,127,7
227966,89,124,120,106,98,111,128,118,1267,1530,8
227966,3,4,4,4,3,7,19,34,58,76,9
228699,44,40,45,39,48,69,1276,1024,148,1130,0
228699,26,24,28,26,22,213,1068,131,127,758,1
228699,21,16,28,18,119,875,197,56,113,659,2
228699,22,17,28,95,143,284,374,228,116,652,3
228699,12,9,21,259,223,63,46,47,80,401,4
228699,9,17,216,77,15,13,28,43,70,272,5
228699,10,157,86,15,12,15,30,46,64,247,6
228699,33,11,7,9,10,17,32,44,62,127,7
228699,88,124,120,106,98,111,128,118,1268,1530,8
228699,3,4,4,4,3,7,19,34,58,77,9
229431,44,39,44,38,48,69,1270,1018,147,1123,0
229431,26,23,28,26,22,211,1064,131,127,754,1
229431,21,15,28,18,120,879,197,56,114,662,2
229431,21,17,28,97,145,286,374,230,118,656,3
229431,12,9,21,266,226,64,46,47,82,406,4
229431,9,18,218,77,15,13,27,43,70,273,5
229431,10,157,87,14,12,16,32,47,64,249,6
229431,33,10,7,9,10,17,32,45,62,128,7
229431,88,124,119,107,98,111,128,118,1272,1530,8
229431,3,3,4,4,4,7,19,34,58,76,9
230165,44,39,44,38,48,70,1268,1019,148,1123,0
230165,26,23,28,26,22,211,1065,131,128,754,1
230165,21,16,29,18,120,880,198,56,115,663,2
230165,22,17,28,96,143,283,373,228,116,652,3
230165,12,9,20,255,219,63,45,47,80,395,4
230165,8,18,213,76,15,12,27,42,70,271,5
230165,10,155,86,15,11,15,30,46,64,244,6
230165,33,11,7,9,10,16,32,44,61,127,7
230165,88,123,120,106,97,110,127,116,1255,1530,8
230165,3,3,4,3,3,6,18,33,56,75,9
230898,44,39,44,38,48,69,1266,1016,145,1118,0
230898,26,23,29,26,22,210,1061,130,126,752,1
230898,21,15,28,18,117,863,195,55,114,650,2
230898,21,17,27,93,137,278,370,227,114,641,3
230898,12,10,20,251,215,63,45,46,80,390,4
230898,9,17,213,76,14,12,27,42,68,268,5
230898,10,154,85,15,11,15,30,45,64,241,6
230898,33,11,7,9,9,16,31,43,60,126,7
230898,87,122,119,105,96,110,126,115,1247,1530,8
230898,3,3,4,4,3,6,18,33,56,74,9
231632,44,39,44,38,48,70,1266,1018,145,1120,0
231632,26,23,28,26,22,211,1060,130,127,751,1
231632,21,15,27,18,117,859,194,54,111,646,2
231632,21,17,27,92,138,278,370,228,113,641,3
231632,12,10,20,249,215,63,45,46,80,390,4
231632,8,18,215,76,14,12,27,42,68,268,5
231632,10,154,85,15,11,15,30,45,64,242,6
231632,33,10,7,9,9,16,31,43,60,125,7
231632,88,123,119,106,98,110,126,116,1255,1530,8
231632,3,4,4,4,3,6,18,33,56,74,9
232365,44,39,44,38,48,69,1266,1016,144,1119,0
232365,25,23,28,26,22,210,1061,130,127,754,1
232365,21,15,27,17,117,866,195,55,112,651,2
232365,21,18,28,94,139,279,371,227,114,641,3
232365,12,9,19,250,215,62,44,46,78,389,4
232365,8,18,213,76,14,13,28,42,68,268,5
232365,10,154,85,15,11,14,30,45,64,242,6
232365,33,11,7,9,10,15,31,44,60,125,7
232365,89,123,119,106,98,110,127,116,1258,1530,8
232365,3,3,4,4,3,6,18,33,56,74,9
233100,44,39,44,38,49,69,1265,1018,147,1120,0
233100,25,23,28,26,21,211,1063,130,127,754,1
233100,21,16,28,18,118,866,196,54,112,651,2
233100,21,18,27,93,140,280,372,228,116,645,3
233100,12,10,20,251,216,63,44,46,79,390,4
233100,9,17,215,76,14,13,27,42,68,268,5
233100,10,153,85,15,11,15,30,45,64,242,6
233100,33,11,7,9,10,16,31,44,60,125,7
233100,88,122,120,104,97,110,126,117,1254,1530,8
233100,3,4,4,4,3,7,18,33,56,74,9
233835,44,39,44,38,48,69,1265,1016,145,1119,0
233835,26,24,28,27,22,210,1060,130,126,751,1
233835,21,16,28,18,115,856,193,54,112,645,2
233835,21,18,27,92,137,277,370,227,115,639,3
233835,12,9,20,249,213,62,44,46,78,387,4
233835,8,18,214,76,14,13,27,42,68,268,5
233835,10,153,85,14,11,15,30,45,64,241,6
233835,33,10,7,8,10,16,31,43,60,126,7
233835,87,123,119,106,99,111,128,117,1257,1530,8
233835,3,4,4,4,3,6,18,33,56,74,9
234570,44,39,44,38,48,69,1264,1017,145,1119,0
234570,26,23,28,26,22,210,1060,129,127,752,1
234570,21,15,27,18,115,856,193,54,112,645,2
234570,21,17,27,92,136,276,369,227,114,638,3
234570,12,9,19,247,211,61,44,45,78,384,4
234570,9,17,211,76,14,12,26,41,68,266,5
234570,10,152,84,14,11,14,30,45,64,241,6
234570,33,11,7,9,9,16,31,43,60,125,7
234570,88,123,119,106,97,110,127,116,1263,1530,8
234570,3,3,4,4,3,6,18,33,56,74,9
235303,44,39,44,38,48,69,1264,1017,147,1119,0
235303,26,23,28,26,21,210,1061,129,129,753,1
235303,21,15,27,18,117,862,196,55,113,650,2
235303,21,18,28,92,139,280,371,227,116,644,3
235303,12,9,20,254,216,62,45,46,80,392,4
235303,9,18,215,77,14,13,27,42,70,270,5
235303,10,153,85,15,11,15,31,46,64,244,6
235303,33,11,7,9,10,16,32,44,62,127,7
235303,89,125,121,107,98,112,129,118,1271,1530,8
235303,3,4,4,4,3,7,19,33,58,75,9
236038,44,39,44,38,49,70,1268,1021,147,1125,0
236038,26,23,28,26,22,213,1070,131,128,759,1
236038,22,16,29,18,124,907,202,57,115,679,2
236038,22,18,28,100,150,291,374,228,117,662,3
236038,13,10,21,270,235,66,47,48,82,418,4
236038,9,18,226,81,15,14,28,43,72,282,5
236038,10,159,89,15,12,15,31,47,66,250,6
236038,33,10,7,9,10,16,32,45,62,129,7
236038,87,123,120,106,98,111,127,118,1269,1530,8
236038,3,4,4,4,4,7,19,34,58,77,9
236772,44,40,44,39,48,71,1274,1024,149,1130,0
236772,26,24,28,26,22,215,1075,132,130,765,1
236772,23,17,29,19,129,933,206,57,118,697,2
