Untitled1.acq
Graph Created on: 2024-11-12 11:02:41.566
Recording on: 2024-11-12 11:03:42.061
0.5 msec/sample
1 channels
ppg - PPG, X, PPGED-R
Volts
milliSec	CH1	
	51309 samples	
9927	-0.487671	
9927.5	-0.488586	
9928	-0.488892	
9928.5	-0.488892	
9929	-0.488281	
9929.5	-0.488281	
9930	-0.488892	
9930.5	-0.488586	
9931	-0.488281	
9931.5	-0.487976	
9932	-0.488586	
9932.5	-0.491333	
9933	-0.492859	
9933.5	-0.493774	
9934	-0.493164	
9934.5	-0.49408	
9935	-0.493774	
9935.5	-0.493164	
9936	-0.493774	
9936.5	-0.492859	
9937	-0.493774	
9937.5	-0.493164	
9938	-0.493469	
9938.5	-0.493774	
9939	-0.494385	
9939.5	-0.494385	
9940	-0.493774	
9940.5	-0.493774	
9941	-0.493164	
9941.5	-0.493774	
9942	-0.493774	
9942.5	-0.493164	
9943	-0.494385	
9943.5	-0.493164	
9944	-0.493164	
9944.5	-0.493164	
9945	-0.493774	
9945.5	-0.493164	
9946	-0.49408	
9946.5	-0.491028	
9947	-0.489502	
9947.5	-0.487976	
9948	-0.487976	
9948.5	-0.488586	
9949	-0.488586	
9949.5	-0.488281	
9950	-0.488281	
9950.5	-0.488892	
9951	-0.488281	
9951.5	-0.488281	
9952	-0.488892	
9952.5	-0.488281	
9953	-0.488281	
9953.5	-0.48584	
9954	-0.484619	
9954.5	-0.483398	
9955	-0.483398	
9955.5	-0.483398	
9956	-0.483398	
9956.5	-0.483398	
9957	-0.483093	
9957.5	-0.481567	
9958	-0.479431	
9958.5	-0.479431	
9959	-0.478516	
9959.5	-0.478516	
9960	-0.47821	
9960.5	-0.476379	
9961	-0.474854	
9961.5	-0.473938	
9962	-0.473633	
9962.5	-0.473328	
9963	-0.471497	
9963.5	-0.46875	
9964	-0.46875	
9964.5	-0.46875	
9965	-0.468445	
9965.5	-0.467529	
9966	-0.463867	
9966.5	-0.463562	
9967	-0.464172	
9967.5	-0.462341	
9968	-0.4599	
9968.5	-0.458679	
9969	-0.458679	
9969.5	-0.457153	
9970	-0.454712	
9970.5	-0.454407	
9971	-0.454712	
9971.5	-0.452271	
9972	-0.449219	
9972.5	-0.449524	
9973	-0.447998	
9973.5	-0.444946	
9974	-0.444641	
9974.5	-0.444336	
9975	-0.4422	
9975.5	-0.439453	
9976	-0.439453	
9976.5	-0.437622	
9977	-0.435791	
9977.5	-0.435181	
9978	-0.432739	
9978.5	-0.429993	
9979	-0.428467	
9979.5	-0.42511	
9980	-0.424805	
9980.5	-0.422974	
9981	-0.420837	
9981.5	-0.419312	
9982	-0.418091	
9982.5	-0.415649	
9983	-0.412903	
9983.5	-0.410461	
9984	-0.409851	
9984.5	-0.40863	
9985	-0.406494	
9985.5	-0.403137	
9986	-0.401611	
9986.5	-0.39856	
9987	-0.395203	
9987.5	-0.394897	
9988	-0.393372	
9988.5	-0.391846	
9989	-0.389099	
9989.5	-0.386047	
9990	-0.384216	
9990.5	-0.38208	
9991	-0.379639	
9991.5	-0.376892	
9992	-0.374756	
9992.5	-0.371094	
9993	-0.369873	
9993.5	-0.367432	
9994	-0.364685	
9994.5	-0.362549	
9995	-0.359802	
9995.5	-0.357361	
9996	-0.354919	
9996.5	-0.351563	
9997	-0.350037	
9997.5	-0.34729	
9998	-0.345154	
9998.5	-0.342407	
9999	-0.340576	
9999.5	-0.336304	
10000	-0.332642	
10000.5	-0.3302	
10001	-0.327148	
10001.5	-0.325317	
10002	-0.322571	
10002.5	-0.32074	
10003	-0.316772	
10003.5	-0.313416	
10004	-0.310974	
10004.5	-0.308228	
10005	-0.305786	
10005.5	-0.303345	
10006	-0.301208	
10006.5	-0.297852	
10007	-0.293579	
10007.5	-0.291748	
10008	-0.288696	
10008.5	-0.28656	
10009	-0.282593	
10009.5	-0.279236	
10010	-0.277405	
10010.5	-0.273438	
10011	-0.269165	
10011.5	-0.267334	
10012	-0.263672	
10012.5	-0.261841	
10013	-0.258179	
10013.5	-0.254822	
10014	-0.25177	
10014.5	-0.248108	
10015	-0.243835	
10015.5	-0.24292	
10016	-0.238342	
10016.5	-0.234985	
10017	-0.232849	
10017.5	-0.229187	
10018	-0.22522	
10018.5	-0.222473	
10019	-0.219421	
10019.5	-0.215759	
10020	-0.213318	
10020.5	-0.20874	
10021	-0.205383	
10021.5	-0.203247	
10022	-0.199585	
10022.5	-0.195007	
10023	-0.192871	
10023.5	-0.189819	
10024	-0.185547	
10024.5	-0.183716	
10025	-0.179443	
10025.5	-0.175476	
10026	-0.173645	
10026.5	-0.170593	
10027	-0.165405	
10027.5	-0.161743	
10028	-0.159302	
10028.5	-0.155334	
10029	-0.151978	
10029.5	-0.149231	
10030	-0.145874	
10030.5	-0.141602	
10031	-0.139465	
10031.5	-0.135803	
10032	-0.131531	
10032.5	-0.127258	
10033	-0.125122	
10033.5	-0.12207	
10034	-0.117188	
10034.5	-0.115051	
10035	-0.111389	
10035.5	-0.106812	
10036	-0.102539	
10036.5	-0.100098	
10037	-0.0973511	
10037.5	-0.0921631	
10038	-0.0909424	
10038.5	-0.0869751	
10039	-0.0827026	
10039.5	-0.0811768	
10040	-0.0772095	
10040.5	-0.072937	
10041	-0.0680542	
10041.5	-0.0662231	
10042	-0.062561	
10042.5	-0.0579834	
10043	-0.0558472	
10043.5	-0.0531006	
10044	-0.0488281	
10044.5	-0.0439453	
10045	-0.0418091	
10045.5	-0.038147	
10046	-0.0338745	
10046.5	-0.0320435	
10047	-0.0289917	
10047.5	-0.0241089	
10048	-0.0222778	
10048.5	-0.0186157	
10049	-0.0146484	
10049.5	-0.00976563	
10050	-0.00732422	
10050.5	-0.00396729	
10051	0	
10051.5	0.00244141	
10052	0.00549316	
10052.5	0.00976563	
10053	0.0119019	
10053.5	0.0149536	
10054	0.0195313	
10054.5	0.0210571	
10055	0.0247192	
10055.5	0.0286865	
10056	0.0314331	
10056.5	0.03479	
10057	0.0390625	
10057.5	0.0418091	
10058	0.0445557	
10058.5	0.0488281	
10059	0.0509644	
10059.5	0.0540161	
10060	0.0595093	
10060.5	0.0610352	
10061	0.0637817	
10061.5	0.0683594	
10062	0.0704956	
10062.5	0.0738525	
10063	0.0784302	
10063.5	0.0805664	
10064	0.0823975	
10064.5	0.0875854	
10065	0.0897217	
10065.5	0.0927734	
10066	0.0952148	
10066.5	0.0970459	
10067	0.102539	
10067.5	0.10498	
10068	0.107422	
10068.5	0.112305	
10069	0.114136	
10069.5	0.117188	
10070	0.118713	
10070.5	0.12207	
10071	0.126648	
10071.5	0.129089	
10072	0.131531	
10072.5	0.134277	
10073	0.136719	
10073.5	0.141602	
10074	0.143738	
10074.5	0.14679	
10075	0.148926	
10075.5	0.152283	
10076	0.15625	
10076.5	0.158386	
10077	0.161133	
10077.5	0.163269	
10078	0.166016	
10078.5	0.168152	
10079	0.171204	
10079.5	0.174866	
10080	0.177917	
10080.5	0.181274	
10081	0.183411	
10081.5	0.185852	
10082	0.187683	
10082.5	0.19043	
10083	0.193176	
10083.5	0.195618	
10084	0.197144	
10084.5	0.200806	
10085	0.204468	
10085.5	0.20752	
10086	0.210266	
10086.5	0.212708	
10087	0.215454	
10087.5	0.217285	
10088	0.220337	
10088.5	0.222778	
10089	0.225525	
10089.5	0.227051	
10090	0.229797	
10090.5	0.231628	
10091	0.23468	
10091.5	0.236816	
10092	0.239563	
10092.5	0.241089	
10093	0.244446	
10093.5	0.246582	
10094	0.249329	
10094.5	0.25177	
10095	0.253906	
10095.5	0.256653	
10096	0.256653	
10096.5	0.259094	
10097	0.26123	
10097.5	0.263367	
10098	0.266418	
10098.5	0.268555	
10099	0.270691	
10099.5	0.273743	
10100	0.275574	
10100.5	0.278931	
10101	0.280762	
10101.5	0.281372	
10102	0.284119	
10102.5	0.28595	
10103	0.288696	
10103.5	0.291138	
10104	0.292969	
10104.5	0.29541	
10105	0.296021	
10105.5	0.298157	
10106	0.300903	
10106.5	0.302734	
10107	0.305786	
10107.5	0.305786	
10108	0.308228	
10108.5	0.310974	
10109	0.3125	
10109.5	0.315552	
10110	0.315857	
10110.5	0.317993	
10111	0.319824	
10111.5	0.322266	
10112	0.324402	
10112.5	0.326233	
10113	0.327148	
10113.5	0.329895	
10114	0.330505	
10114.5	0.332031	
10115	0.334473	
10115.5	0.337219	
10116	0.340271	
10116.5	0.340881	
10117	0.342407	
10117.5	0.344543	
10118	0.344849	
10118.5	0.34729	
10119	0.350037	
10119.5	0.350342	
10120	0.351563	
10120.5	0.354004	
10121	0.355225	
10121.5	0.357056	
10122	0.359192	
10122.5	0.359802	
10123	0.361328	
10123.5	0.364075	
10124	0.364685	
10124.5	0.366516	
10125	0.368958	
10125.5	0.369873	
10126	0.371704	
10126.5	0.37384	
10127	0.374451	
10127.5	0.375977	
10128	0.379028	
10128.5	0.379639	
10129	0.381165	
10129.5	0.383606	
10130	0.384827	
10130.5	0.384827	
10131	0.386353	
10131.5	0.388489	
10132	0.388794	
10132.5	0.39093	
10133	0.393677	
10133.5	0.394897	
10134	0.395203	
10134.5	0.395508	
10135	0.398254	
10135.5	0.39978	
10136	0.400391	
10136.5	0.39978	
10137	0.403137	
10137.5	0.404663	
10138	0.404968	
10138.5	0.405579	
10139	0.408936	
10139.5	0.409546	
10140	0.409851	
10140.5	0.409546	
10141	0.413208	
10141.5	0.414734	
10142	0.414124	
10142.5	0.415039	
10143	0.418396	
10143.5	0.419312	
10144	0.419312	
10144.5	0.419922	
10145	0.422363	
10145.5	0.4245	
10146	0.42511	
10146.5	0.424805	
10147	0.42511	
10147.5	0.427856	
10148	0.429382	
10148.5	0.429688	
10149	0.429077	
10149.5	0.430298	
10150	0.433044	
10150.5	0.43396	
10151	0.433655	
10151.5	0.43396	
10152	0.434875	
10152.5	0.437317	
10153	0.438538	
10153.5	0.438232	
10154	0.439453	
10154.5	0.438843	
10155	0.439758	
10155.5	0.44281	
10156	0.444031	
10156.5	0.444336	
10157	0.444336	
10157.5	0.444641	
10158	0.444336	
10158.5	0.447083	
10159	0.449219	
10159.5	0.448914	
10160	0.448608	
10160.5	0.449219	
10161	0.449219	
10161.5	0.449219	
10162	0.451355	
10162.5	0.453796	
10163	0.453491	
10163.5	0.454102	
10164	0.454407	
10164.5	0.454407	
10165	0.454102	
10165.5	0.454407	
10166	0.454102	
10166.5	0.457153	
10167	0.457764	
10167.5	0.45929	
10168	0.458069	
10168.5	0.45929	
10169	0.45929	
10169.5	0.458984	
10170	0.458984	
10170.5	0.458984	
10171	0.458984	
10171.5	0.458984	
10172	0.45929	
10172.5	0.462341	
10173	0.462646	
10173.5	0.463867	
10174	0.463867	
10174.5	0.463257	
10175	0.463867	
10175.5	0.463867	
10176	0.464172	
10176.5	0.463562	
10177	0.464172	
10177.5	0.463562	
10178	0.463867	
10178.5	0.463257	
10179	0.464172	
10179.5	0.463867	
10180	0.463867	
10180.5	0.464172	
10181	0.463867	
10181.5	0.463562	
10182	0.463867	
10182.5	0.463562	
10183	0.463867	
10183.5	0.464172	
10184	0.463867	
10184.5	0.463562	
10185	0.463257	
10185.5	0.463867	
10186	0.463257	
10186.5	0.463867	
10187	0.463562	
10187.5	0.463867	
10188	0.463867	
10188.5	0.463562	
10189	0.464172	
10189.5	0.463867	
10190	0.464478	
10190.5	0.463867	
10191	0.464172	
10191.5	0.461731	
10192	0.4599	
10192.5	0.458679	
10193	0.458679	
10193.5	0.458984	
10194	0.458374	
10194.5	0.458679	
10195	0.458984	
10195.5	0.458679	
10196	0.458984	
10196.5	0.458984	
10197	0.458984	
10197.5	0.458984	
10198	0.458984	
10198.5	0.456238	
10199	0.454712	
10199.5	0.454407	
10200	0.454407	
10200.5	0.454102	
10201	0.454407	
10201.5	0.454102	
10202	0.454102	
10202.5	0.453796	
10203	0.453796	
10203.5	0.453491	
10204	0.451965	
10204.5	0.449524	
10205	0.449524	
10205.5	0.449524	
10206	0.448608	
10206.5	0.448608	
10207	0.449219	
10207.5	0.449524	
10208	0.446777	
10208.5	0.444946	
10209	0.444641	
10209.5	0.44342	
10210	0.443115	
10210.5	0.444336	
10211	0.443726	
10211.5	0.44342	
10212	0.441895	
10212.5	0.440369	
10213	0.439758	
10213.5	0.439148	
10214	0.439148	
10214.5	0.439453	
10215	0.439453	
10215.5	0.439758	
10216	0.437622	
10216.5	0.435181	
10217	0.43396	
10217.5	0.434875	
10218	0.43396	
10218.5	0.434265	
10219	0.431824	
10219.5	0.429993	
10220	0.429993	
10220.5	0.429993	
10221	0.429382	
10221.5	0.429688	
10222	0.429077	
10222.5	0.426941	
10223	0.424805	
10223.5	0.424194	
10224	0.424805	
10224.5	0.423889	
10225	0.424194	
10225.5	0.422363	
10226	0.420532	
10226.5	0.420532	
10227	0.419922	
10227.5	0.419617	
10228	0.419617	
10228.5	0.417786	
10229	0.415649	
10229.5	0.415039	
10230	0.415344	
10230.5	0.414734	
10231	0.413208	
10231.5	0.410767	
10232	0.409851	
10232.5	0.409851	
10233	0.409851	
10233.5	0.409241	
10234	0.408325	
10234.5	0.406189	
10235	0.404968	
10235.5	0.405273	
10236	0.404968	
10236.5	0.403137	
10237	0.400391	
10237.5	0.400696	
10238	0.400085	
10238.5	0.399475	
10239	0.39978	
10239.5	0.398865	
10240	0.396118	
10240.5	0.394897	
10241	0.395203	
10241.5	0.394897	
10242	0.393372	
10242.5	0.391846	
10243	0.39032	
10243.5	0.389709	
10244	0.389404	
10244.5	0.388794	
10245	0.386353	
10245.5	0.385132	
10246	0.385132	
10246.5	0.383911	
10247	0.380859	
10247.5	0.380249	
10248	0.379333	
10248.5	0.379639	
10249	0.378113	
10249.5	0.375366	
10250	0.375977	
10250.5	0.375977	
10251	0.375061	
10251.5	0.374756	
10252	0.371704	
10252.5	0.370178	
10253	0.369873	
10253.5	0.370789	
10254	0.368958	
10254.5	0.366516	
10255	0.365601	
10255.5	0.365295	
10256	0.36438	
10256.5	0.361938	
10257	0.360718	
10257.5	0.360718	
10258	0.360413	
10258.5	0.359497	
10259	0.35675	
10259.5	0.355835	
10260	0.35553	
10260.5	0.354919	
10261	0.354919	
10261.5	0.351868	
10262	0.351563	
10262.5	0.350342	
10263	0.349731	
10263.5	0.347595	
10264	0.345459	
10264.5	0.345459	
10265	0.345459	
10265.5	0.344543	
10266	0.342102	
10266.5	0.341187	
10267	0.340576	
10267.5	0.340271	
10268	0.337524	
10268.5	0.335999	
10269	0.335999	
10269.5	0.335388	
10270	0.335083	
10270.5	0.332642	
10271	0.330811	
10271.5	0.330505	
10272	0.329895	
10272.5	0.327454	
10273	0.326233	
10273.5	0.325623	
10274	0.326538	
10274.5	0.325012	
10275	0.322876	
10275.5	0.321045	
10276	0.32135	
10276.5	0.320435	
10277	0.317993	
10277.5	0.316467	
10278	0.315857	
10278.5	0.316467	
10279	0.316162	
10279.5	0.31311	
10280	0.31189	
10280.5	0.311279	
10281	0.310669	
10281.5	0.307922	
10282	0.307312	
10282.5	0.306702	
10283	0.305786	
10283.5	0.306091	
10284	0.30304	
10284.5	0.302124	
10285	0.301514	
10285.5	0.300598	
10286	0.298157	
10286.5	0.296936	
10287	0.296326	
10287.5	0.296326	
10288	0.296021	
10288.5	0.293274	
10289	0.292358	
10289.5	0.291138	
10290	0.291443	
10290.5	0.288086	
10291	0.28656	
10291.5	0.286255	
10292	0.286255	
10292.5	0.28656	
10293	0.283508	
10293.5	0.282288	
10294	0.281372	
10294.5	0.282288	
10295	0.281982	
10295.5	0.278931	
10296	0.2771	
10296.5	0.276794	
10297	0.276794	
10297.5	0.274048	
10298	0.273438	
10298.5	0.271606	
10299	0.271606	
10299.5	0.269165	
10300	0.267639	
10300.5	0.267029	
10301	0.267029	
10301.5	0.266724	
10302	0.264587	
10302.5	0.262756	
10303	0.262451	
10303.5	0.262756	
10304	0.259705	
10304.5	0.257874	
10305	0.257263	
10305.5	0.256958	
10306	0.257263	
10306.5	0.254517	
10307	0.252991	
10307.5	0.252075	
10308	0.252075	
10308.5	0.249329	
10309	0.248108	
10309.5	0.247498	
10310	0.247803	
10310.5	0.244751	
10311	0.243225	
10311.5	0.24231	
10312	0.24231	
10312.5	0.24231	
10313	0.240479	
10313.5	0.237427	
10314	0.238037	
10314.5	0.237732	
10315	0.235596	
10315.5	0.233765	
10316	0.232544	
10316.5	0.232544	
10317	0.230408	
10317.5	0.228577	
10318	0.228882	
10318.5	0.228271	
10319	0.227966	
10319.5	0.22583	
10320	0.223389	
10320.5	0.222778	
10321	0.222778	
10321.5	0.220337	
10322	0.218201	
10322.5	0.218506	
10323	0.217896	
10323.5	0.215759	
10324	0.213928	
10324.5	0.213318	
10325	0.213318	
10325.5	0.211182	
10326	0.209045	
10326.5	0.20813	
10327	0.208435	
10327.5	0.205994	
10328	0.203857	
10328.5	0.203857	
10329	0.203552	
10329.5	0.201416	
10330	0.19928	
10330.5	0.198669	
10331	0.198975	
10331.5	0.196228	
10332	0.194397	
10332.5	0.193481	
10333	0.193787	
10333.5	0.19104	
10334	0.188904	
10334.5	0.188904	
10335	0.188599	
10335.5	0.186157	
10336	0.184021	
10336.5	0.183716	
10337	0.183411	
10337.5	0.181885	
10338	0.179749	
10338.5	0.178528	
10339	0.178833	
10339.5	0.176086	
10340	0.174561	
10340.5	0.173645	
10341	0.17334	
10341.5	0.171814	
10342	0.169373	
10342.5	0.169067	
10343	0.169067	
10343.5	0.166931	
10344	0.164185	
10344.5	0.163574	
10345	0.163879	
10345.5	0.161743	
10346	0.159302	
10346.5	0.158691	
10347	0.159302	
10347.5	0.157471	
10348	0.154724	
10348.5	0.154419	
10349	0.154114	
10349.5	0.152283	
10350	0.149536	
10350.5	0.149536	
10351	0.149231	
10351.5	0.14801	
10352	0.144958	
10352.5	0.144348	
10353	0.143738	
10353.5	0.143127	
10354	0.140076	
10354.5	0.13916	
10355	0.139771	
10355.5	0.137634	
10356	0.135803	
10356.5	0.134888	
10357	0.134888	
10357.5	0.132446	
10358	0.13031	
10358.5	0.129089	
10359	0.129395	
10359.5	0.127869	
10360	0.125732	
10360.5	0.124512	
10361	0.123291	
10361.5	0.120544	
10362	0.119934	
10362.5	0.119629	
10363	0.118408	
10363.5	0.116577	
10364	0.114746	
10364.5	0.114441	
10365	0.11322	
10365.5	0.110779	
10366	0.110168	
10366.5	0.110168	
10367	0.108337	
10367.5	0.105896	
10368	0.105896	
10368.5	0.104675	
10369	0.10376	
10369.5	0.101624	
10370	0.101013	
10370.5	0.0997925	
10371	0.0985718	
10371.5	0.0967407	
10372	0.0952148	
10372.5	0.0942993	
10373	0.0909424	
10373.5	0.090332	
10374	0.0906372	
10374.5	0.0894165	
10375	0.0860596	
10375.5	0.0854492	
10376	0.085144	
10376.5	0.0848389	
10377	0.0817871	
10377.5	0.0811768	
10378	0.0802612	
10378.5	0.0775146	
10379	0.0756836	
10379.5	0.0762939	
10380	0.0753784	
10380.5	0.0723267	
10381	0.0717163	
10381.5	0.0714111	
10382	0.0708008	
10382.5	0.0680542	
10383	0.065918	
10383.5	0.0656128	
10384	0.0619507	
10384.5	0.0619507	
10385	0.0616455	
10385.5	0.0604248	
10386	0.0579834	
10386.5	0.0567627	
10387	0.0567627	
10387.5	0.0564575	
10388	0.0537109	
10388.5	0.0527954	
10389	0.0512695	
10389.5	0.0482178	
10390	0.0473022	
10390.5	0.0466919	
10391	0.0460815	
10391.5	0.0436401	
10392	0.0421143	
10392.5	0.0408936	
10393	0.0384521	
10393.5	0.0369263	
10394	0.0363159	
10394.5	0.0363159	
10395	0.0335693	
10395.5	0.0323486	
10396	0.0311279	
10396.5	0.0280762	
10397	0.027771	
10397.5	0.0268555	
10398	0.0268555	
10398.5	0.0238037	
10399	0.0216675	
10399.5	0.0219727	
10400	0.0189209	
10400.5	0.0177002	
10401	0.0170898	
10401.5	0.0164795	
10402	0.0140381	
10402.5	0.0125122	
10403	0.0119019	
10403.5	0.00915527	
10404	0.00793457	
10404.5	0.00732422	
10405	0.00671387	
10405.5	0.00427246	
10406	0.00244141	
10406.5	0.00213623	
10407	-0.000305176	
10407.5	-0.00213623	
10408	-0.00274658	
10408.5	-0.00274658	
10409	-0.00549316	
10409.5	-0.00762939	
10410	-0.00701904	
10410.5	-0.00793457	
10411	-0.0106812	
10411.5	-0.0119019	
10412	-0.0128174	
10412.5	-0.0152588	
10413	-0.0164795	
10413.5	-0.0170898	
10414	-0.0170898	
10414.5	-0.0204468	
10415	-0.0216675	
10415.5	-0.0222778	
10416	-0.0256348	
10416.5	-0.0262451	
10417	-0.0271606	
10417.5	-0.0274658	
10418	-0.0289917	
10418.5	-0.0314331	
10419	-0.0326538	
10419.5	-0.03479	
10420	-0.0363159	
10420.5	-0.0366211	
10421	-0.0366211	
10421.5	-0.0396729	
10422	-0.0415039	
10422.5	-0.0418091	
10423	-0.0421143	
10423.5	-0.0436401	
10424	-0.0460815	
10424.5	-0.0469971	
10425	-0.0491333	
10425.5	-0.0512695	
10426	-0.0515747	
10426.5	-0.0518799	
10427	-0.0537109	
10427.5	-0.0558472	
10428	-0.0564575	
10428.5	-0.0595093	
10429	-0.0613403	
10429.5	-0.0613403	
10430	-0.0616455	
10430.5	-0.0637817	
10431	-0.0656128	
10431.5	-0.0662231	
10432	-0.065918	
10432.5	-0.0689697	
10433	-0.071106	
10433.5	-0.0714111	
10434	-0.0732422	
10434.5	-0.0753784	
10435	-0.0765991	
10435.5	-0.0762939	
10436	-0.078125	
10436.5	-0.0802612	
10437	-0.0802612	
10437.5	-0.0811768	
10438	-0.083313	
10438.5	-0.0854492	
10439	-0.0854492	
10439.5	-0.0878906	
10440	-0.0900269	
10440.5	-0.0906372	
10441	-0.0912476	
10441.5	-0.0933838	
10442	-0.0946045	
10442.5	-0.09552	
10443	-0.0961304	
10443.5	-0.0979614	
10444	-0.0997925	
10444.5	-0.100403	
10445	-0.100098	
10445.5	-0.102844	
10446	-0.104675	
10446.5	-0.105286	
10447	-0.105286	
10447.5	-0.108032	
10448	-0.109558	
10448.5	-0.109558	
10449	-0.112305	
10449.5	-0.114441	
10450	-0.115356	
10450.5	-0.115051	
10451	-0.116882	
10451.5	-0.119629	
10452	-0.119629	
10452.5	-0.120239	
10453	-0.122681	
10453.5	-0.123901	
10454	-0.124512	
10454.5	-0.125122	
10455	-0.127258	
10455.5	-0.129089	
10456	-0.130005	
10456.5	-0.1297	
10457	-0.132446	
10457.5	-0.134583	
10458	-0.134888	
10458.5	-0.134888	
10459	-0.137024	
10459.5	-0.13916	
10460	-0.140076	
10460.5	-0.139771	
10461	-0.141602	
10461.5	-0.143738	
10462	-0.144653	
10462.5	-0.144653	
10463	-0.146484	
10463.5	-0.149231	
10464	-0.149231	
10464.5	-0.149231	
10465	-0.151978	
10465.5	-0.154114	
10466	-0.154114	
10466.5	-0.154724	
10467	-0.15625	
10467.5	-0.158691	
10468	-0.158997	
10468.5	-0.159912	
10469	-0.159302	
10469.5	-0.161133	
10470	-0.163879	
10470.5	-0.16449	
10471	-0.163574	
10471.5	-0.166321	
10472	-0.168457	
10472.5	-0.169067	
10473	-0.169373	
10473.5	-0.170898	
10474	-0.173645	
10474.5	-0.174255	
10475	-0.17395	
10475.5	-0.174561	
10476	-0.176086	
10476.5	-0.178528	
10477	-0.178833	
10477.5	-0.178833	
10478	-0.180969	
10478.5	-0.1828	
10479	-0.183716	
10479.5	-0.183411	
10480	-0.184021	
10480.5	-0.185242	
10481	-0.188293	
10481.5	-0.188904	
10482	-0.188904	
10482.5	-0.190125	
10483	-0.193481	
10483.5	-0.193787	
10484	-0.193481	
10484.5	-0.193787	
10485	-0.195313	
10485.5	-0.197449	
10486	-0.198669	
10486.5	-0.198364	
10487	-0.198975	
10487.5	-0.19989	
10488	-0.202026	
10488.5	-0.202942	
10489	-0.203552	
10489.5	-0.205383	
10490	-0.20752	
10490.5	-0.20874	
10491	-0.208435	
10491.5	-0.20874	
10492	-0.209656	
10492.5	-0.212097	
10493	-0.213318	
10493.5	-0.213318	
10494	-0.213623	
10494.5	-0.214233	
10495	-0.21637	
10495.5	-0.218201	
10496	-0.218201	
10496.5	-0.218201	
10497	-0.219421	
10497.5	-0.221863	
10498	-0.222778	
10498.5	-0.222778	
10499	-0.222778	
10499.5	-0.224304	
10500	-0.227356	
10500.5	-0.227966	
10501	-0.228577	
10501.5	-0.227356	
10502	-0.228882	
10502.5	-0.231628	
10503	-0.232849	
10503.5	-0.233459	
10504	-0.232849	
10504.5	-0.232849	
10505	-0.23407	
10505.5	-0.236816	
10506	-0.238037	
10506.5	-0.238647	
10507	-0.238342	
10507.5	-0.238953	
10508	-0.242004	
10508.5	-0.243225	
10509	-0.242615	
10509.5	-0.243225	
10510	-0.243225	
10510.5	-0.244141	
10511	-0.246887	
10511.5	-0.247498	
10512	-0.248108	
10512.5	-0.247803	
10513	-0.248718	
10513.5	-0.251465	
10514	-0.252686	
10514.5	-0.253296	
10515	-0.252991	
10515.5	-0.252075	
10516	-0.253906	
10516.5	-0.256348	
10517	-0.257263	
10517.5	-0.257874	
10518	-0.257263	
10518.5	-0.258484	
10519	-0.26062	
10519.5	-0.262756	
10520	-0.261841	
10520.5	-0.262451	
10521	-0.263367	
10521.5	-0.263062	
10522	-0.266418	
10522.5	-0.267029	
10523	-0.267639	
10523.5	-0.267334	
10524	-0.267639	
10524.5	-0.26886	
10525	-0.270691	
10525.5	-0.272522	
10526	-0.272217	
10526.5	-0.272827	
10527	-0.272522	
10527.5	-0.272827	
10528	-0.276184	
10528.5	-0.2771	
10529	-0.27771	
10529.5	-0.276794	
10530	-0.2771	
10530.5	-0.27771	
10531	-0.280762	
10531.5	-0.281982	
10532	-0.282288	
10532.5	-0.282288	
10533	-0.281982	
10533.5	-0.281982	
10534	-0.282593	
10534.5	-0.286255	
10535	-0.28717	
10535.5	-0.286865	
10536	-0.287476	
10536.5	-0.28717	
10537	-0.288086	
10537.5	-0.290527	
10538	-0.291748	
10538.5	-0.292053	
10539	-0.293274	
10539.5	-0.292053	
10540	-0.292664	
10540.5	-0.292664	
10541	-0.295715	
10541.5	-0.296631	
10542	-0.296631	
10542.5	-0.297241	
10543	-0.296326	
10543.5	-0.296936	
10544	-0.300598	
10544.5	-0.301514	
10545	-0.301819	
10545.5	-0.302124	
10546	-0.302124	
10546.5	-0.302734	
10547	-0.302429	
10547.5	-0.304871	
10548	-0.307007	
10548.5	-0.307312	
10549	-0.306702	
10549.5	-0.307007	
10550	-0.306702	
10550.5	-0.307007	
10551	-0.309753	
10551.5	-0.311584	
10552	-0.311584	
10552.5	-0.311584	
10553	-0.311584	
10553.5	-0.312195	
10554	-0.311584	
10554.5	-0.314636	
10555	-0.315857	
10555.5	-0.317383	
10556	-0.316467	
10556.5	-0.316467	
10557	-0.316467	
10557.5	-0.316467	
10558	-0.319519	
10558.5	-0.321045	
10559	-0.32196	
10559.5	-0.321655	
10560	-0.32196	
10560.5	-0.321045	
10561	-0.32135	
10561.5	-0.323792	
10562	-0.325928	
10562.5	-0.326233	
10563	-0.325928	
10563.5	-0.325928	
10564	-0.326233	
10564.5	-0.325928	
10565	-0.328674	
10565.5	-0.330811	
10566	-0.330505	
10566.5	-0.331421	
10567	-0.331116	
10567.5	-0.331421	
10568	-0.331116	
10568.5	-0.334473	
10569	-0.335999	
10569.5	-0.336304	
10570	-0.336304	
10570.5	-0.336304	
10571	-0.336304	
10571.5	-0.335999	
10572	-0.336304	
10572.5	-0.338745	
10573	-0.340576	
10573.5	-0.340881	
10574	-0.340576	
10574.5	-0.341492	
10575	-0.341187	
10575.5	-0.341187	
10576	-0.343628	
10576.5	-0.345764	
10577	-0.346375	
10577.5	-0.345459	
10578	-0.34668	
10578.5	-0.346375	
10579	-0.346069	
10579.5	-0.349121	
10580	-0.350342	
10580.5	-0.350342	
10581	-0.350952	
10581.5	-0.351257	
